SEQC_NB001	SEQC_NB002	SEQC_NB003	SEQC_NB004	SEQC_NB005	SEQC_NB006
UKv4_A_24_P319647	0.624250562	0.069314615	0.378847118	-0.382614289	-0.384225892
UKv4_A_24_P6428	-0.198108456	-0.08293035	-0.370633065	-0.2106411	-0.370380072
UKv4_A_23_P1676	0.823368195	0.928044645	0.97087629	0.999797157	1.047490902
UKv4_A_23_P409516	0.551379262	0.470967625	0.559029909	0.679945097	0.507798481
UKv4_A_23_P140362	-0.987227933	-1.159935184	-0.390356227	-1.091589571	-1.797088804
UKv4_A_23_P153301	-0.865775766	-1.073377934	-0.497329313	-1.091589571	-1.826547997
UKv4_A_23_P130113	-0.091997615	-0.24920238	-0.034336426	-0.239554281	-0.526219204
UKv4_A_23_P101013	0.862360733	0.24482398	-0.136629439	0.008617186	-0.099060901
UKv4_A_32_P512500	1.012897498	0.948572056	1.021354215	0.91456351	0.89931116
UKv4_A_24_P139620	-0.053644299	0.235244521	0.011461426	-0.100409599	-0.085509672
UKv4_A_23_P40611	-0.202583009	-0.463371702	-0.363947247	0.017953734	-0.244589316
UKv4_A_32_P932089	-1.12817637	-1.441844963	-1.123456156	-0.743727867	-1.73551909
UKv4_A_24_P220855	-1.353502102	-1.843497973	-1.326036437	-1.774061103	-1.816531871
UKv4_A_23_P142255	2.220707342	2.498391591	1.792897596	2.027419783	2.032606327
UKv4_A_23_P117464	-0.620634154	-0.91052714	-0.3950363	-1.319280867	-1.425019192
UKv4_A_23_P157600	0.207797472	0.295800384	0.229084798	0.279377075	0.261814217
UKv4_A_23_P117694	0.277472663	-0.231754081	-0.044030862	0.062829399	-0.224262473
UKv4_A_32_P202859	0.069725534	0.015943346	0.185292691	-0.092578946	-0.137357852
UKv4_A_23_P140716	-1.44874617	-1.686463278	-1.344088145	-1.757797439	-1.797088804
UKv4_A_23_P431981	0.827203526	0.793247979	0.844848623	0.801621399	0.702523749
UKv4_A_23_P417753	-0.96613361	-0.956029568	-1.090361358	-0.865705347	-1.115108478
UKv4_A_23_P80778	0.552338095	0.5229704	0.293937231	0.569713596	0.474215001
UKv4_A_24_P65121	-1.132970534	-1.440476469	-1.007457216	-1.359638849	-1.000806808
UKv4_A_23_P207564	0.47467263	0.794274349	0.875603385	0.727832552	0.687794152
UKv4_A_24_P262201	1.204983689	1.43917718	1.348624999	1.14135127	1.365944782
UKv4_A_23_P62196	-0.517399812	-0.819180161	0.030850298	-0.467546757	-0.898288816
UKv4_A_23_P255331	0.062694093	-0.151355054	-0.054059589	0.038735082	-0.39600957
UKv4_A_23_P128855	-0.256916874	-0.310784613	-0.040687953	-0.350689319	-0.725657943
UKv4_A_23_P168993	-0.369419934	-0.716200982	-0.180421546	-0.811493134	-0.900645551
UKv4_A_32_P96000	-1.148631472	-1.698779725	-0.910512857	-1.790927125	-1.826547997
UKv4_A_23_P329286	0.288339436	0.04057624	0.286582831	-0.064268124	-0.101712229
UKv4_A_23_P98900	1.11932795	1.364594253	0.710129393	1.055816444	0.791785105
UKv4_A_23_P31654	2.431970192	2.331435315	2.742618023	2.39756873	2.550793537
UKv4_A_24_P287974	-0.115009604	-0.112352973	-0.369630192	-0.094988378	-0.150614489
UKv4_A_23_P327483	-0.456993339	-0.609116321	-0.642411561	-0.578380615	-0.853805434
UKv4_A_23_P1615	0.737073234	0.680005094	0.520252166	0.754938659	0.590284222
UKv4_A_23_P100056	-1.042520631	-0.754518816	-0.835631697	-0.431104102	-0.738619988
UKv4_A_23_P250982	0.896239495	0.842171642	0.926749892	0.704942951	0.888411259
UKv4_A_23_P124438	-0.573331731	-0.820206531	-0.641742979	-0.703671065	-0.579834936
UKv4_A_32_P74712	0.901353271	0.786747632	0.869251858	0.83324519	0.707826404
UKv4_A_23_P59130	-0.457952172	-0.389473022	-0.140306639	-0.510012991	-0.693547422
UKv4_A_23_P208325	0.400203274	0.401516551	0.234433452	0.418220577	0.245611661
UKv4_A_23_P74290	0.560008758	0.351224394	-0.437491243	0.11794515	-0.229859719
UKv4_A_24_P113686	0.289298269	0.35669837	0.177269709	0.574833639	0.390845484
UKv4_A_23_P430181	0.647582163	0.448387473	0.419296316	0.607059788	0.435034274
UKv4_A_23_P88873	-0.396906477	-0.567377251	-0.278034487	-0.283827588	-0.461703571
UKv4_A_23_P1722	-0.838928445	-1.378894236	-0.832623079	-1.03075142	-0.652599143
UKv4_A_23_P71014	1.215850462	1.12408142	0.991602325	1.007928989	1.124379397
UKv4_A_23_P218375	0.899115994	0.965678232	0.809413788	0.870290202	0.932894641
UKv4_A_23_P65830	0.597403241	0.409727515	0.607167798	0.563087659	0.65538904
UKv4_A_23_P80008	0.058539151	0.07170948	-0.123257804	-0.34436456	0.137496421
UKv4_A_23_P432545	0.620415231	0.567104333	0.907695311	0.555257006	0.764388055
UKv4_A_23_P144384	0.501519951	0.286220925	0.482811586	0.471830433	0.641543219
UKv4_A_23_P12128	0.22345841	-0.016216264	0.388541554	-0.139864044	-0.313229237
UKv4_A_24_P500584	-0.715239001	-0.841418189	2.559092323	2.387931003	2.475967186
UKv4_A_23_P146217	-0.913078189	-1.167461902	-1.187305717	-0.843116925	-0.885915954
UKv4_A_23_P257198	1.374697113	1.382384676	1.558893971	1.633477698	1.497332784
UKv4_A_23_P112159	0.562565646	0.333433971	0.597807653	0.504357761	0.645962098
UKv4_A_23_P335981	-1.8984388	-2.177410526	-1.25215815	-1.785204725	-1.797088804
UKv4_A_23_P19164	0.676666761	0.844224383	0.532620929	0.717592468	0.643605362
UKv4_A_23_P208085	-1.795524069	-2.156198868	-1.321022074	-1.742437312	-1.531956064
UKv4_A_23_P85682	0.29952582	0.144239665	-0.01728759	0.695004045	0.53961441
UKv4_A_23_P252882	-1.918893902	-2.161330721	-1.586449043	-1.802371926	-1.826547997
UKv4_A_23_P400984	-0.819751787	-0.668987936	-0.74336741	-1.057556348	-1.130427259
UKv4_A_23_P150768	0.903910158	0.81480176	0.576078745	1.013049031	0.726974879
UKv4_A_24_P213487	0.400203274	0.357724741	0.299954467	0.488696455	0.410288551
UKv4_A_23_P62642	-0.812400734	-1.173278001	-0.75072181	-1.528600248	-1.346363146
UKv4_A_23_P369987	0.647901774	0.629370814	0.499860421	0.679342739	0.648908017
UKv4_A_23_P501831	0.371757898	0.530154994	0.11776593	0.487792918	0.070918644
UKv4_A_23_P165984	0.581742304	0.538023834	0.522592202	0.616396336	0.500139091
UKv4_A_23_P78152	0.905508213	0.938992597	0.759604445	0.927213027	0.974726695
UKv4_A_23_P59005	1.549204701	1.137424238	0.583433145	0.999495978	1.001534561
UKv4_A_24_P65779	0.860123456	0.642371507	0.844180041	0.828125147	0.804157966
UKv4_A_23_P40847	0.450382196	0.003284776	0.097374186	0.668199117	0.980323942
UKv4_A_23_P19369	-0.347686388	-0.41068468	-0.264328561	-0.779568164	-0.445206423
UKv4_A_24_P406514	0.435999703	0.560603987	0.386870099	0.587483155	0.483936534
UKv4_A_23_P69497	0.761683278	0.667346524	0.826128333	0.642900084	1.194786869
UKv4_A_23_P87279	-0.035426474	-0.299836661	0.055253533	-0.084748293	-0.613418416
UKv4_A_23_P23885	-0.139619649	0.089842026	0.296611558	-0.309728979	0.001394948
UKv4_A_23_P301521	0.387099225	0.446334732	0.206687308	0.765781102	0.975905063
UKv4_A_24_P943017	-1.349027548	-1.612222475	-1.155213791	-1.467460918	-1.654211716
UKv4_A_23_P202219	0.443031144	0.231823286	0.460414096	0.51911553	0.666878125
UKv4_A_23_P66715	0.270441222	0.356356246	0.221396107	0.203178797	0.056189048
UKv4_A_23_P203540	-0.893901531	-1.371367518	-0.686537959	-1.392768535	-1.836564123
UKv4_A_23_P102235	1.38045011	1.474758026	1.533822154	1.422050065	1.565678113
UKv4_A_23_P136125	-1.331129334	-2.116170416	-1.003111434	-1.796649526	-1.836564123
UKv4_A_24_P298724	-0.959421779	-1.622828304	-0.706261121	-1.796649526	-1.836564123
UKv4_A_23_P200239	0.87482556	0.949598426	0.405590389	0.88836094	0.554049415
UKv4_A_23_P77160	0.903910158	0.614317379	0.693749139	0.937453111	0.66304843
UKv4_A_23_P416751	0.272039277	0.256456179	0.492506022	0.526343825	0.313073213
UKv4_A_23_P19723	-0.216965503	-0.45926622	-0.141309512	-1.128634583	-0.621077807
UKv4_A_23_P315451	0.191177702	-0.746992098	-0.460557315	0.374549627	-0.183019602
UKv4_A_32_P73452	0.194054201	0.689926676	0.64159976	0.54832989	0.542854921
UKv4_A_23_P158330	-1.072244451	-0.908816522	-0.99007409	-1.029847883	-1.806515745
UKv4_A_24_P193482	0.40883277	0.387147363	0.307643158	0.419124114	0.698694054
UKv4_A_23_P370054	-1.528968523	-2.126091998	-1.329045055	-1.763218661	-1.806515745
UKv4_A_23_P303803	-0.670813076	-0.692936582	-0.845660424	-0.867211242	-0.49204654
UKv4_A_23_P428298	-0.085605396	-0.31044249	-0.674169196	-0.759991531	-0.346518125
UKv4_A_23_P250800	-0.098709445	-0.133564631	0.901343784	0.67602977	0.750247642
UKv4_A_23_P44956	2.630768213	2.485733021	2.910097761	2.528581579	2.647714283
UKv4_A_23_P106675	0.854690069	0.288273666	-0.086820096	0.163121994	0.055894456
UKv4_A_23_P95788	-0.433661739	-0.707990017	-0.472257496	-0.877451327	-1.169607986
UKv4_A_23_P120566	0.517180888	0.533576229	0.625219506	0.822101568	1.143233281
UKv4_A_23_P407142	-0.266505203	-0.273151026	0.15888371	-0.348279887	-0.24370554
UKv4_A_32_P198303	0.412668102	0.120633143	0.218387489	0.261908695	0.139263973
UKv4_A_23_P48585	1.35711851	1.404280581	1.402111542	1.476563457	1.274032099
UKv4_A_23_P351305	0.329888862	0.538365958	0.689069067	0.573327744	0.69044548
UKv4_A_23_P92161	-1.787853406	-1.851708937	-1.410946324	-1.796649526	-1.836564123
UKv4_A_23_P110196	0.201724864	-0.432238462	-0.547138656	0.141738288	-0.197749199
UKv4_A_23_P51117	0.921488762	0.644424248	0.697426339	0.860351297	0.843927877
UKv4_A_23_P162982	0.422895653	0.197268811	0.296611558	0.46399978	0.345772918
UKv4_A_23_P3574	1.064354864	1.364594253	1.080189412	1.073284824	1.089028365
UKv4_A_23_P253571	0.720133852	0.671109883	0.639928305	0.652537811	0.559646661
UKv4_A_23_P30547	0.921808373	0.589684486	0.014135753	0.485383486	0.255038602
UKv4_A_24_P271773	-0.35471783	-0.162303006	-0.600290908	-0.43170646	-0.428709274
UKv4_A_24_P941038	-1.02238514	-1.336470919	-1.161231027	-0.936482404	-0.82434624
UKv4_A_23_P144126	-0.204500675	-0.246465392	-0.134957985	-0.968106195	-0.89593208
UKv4_A_23_P63870	-0.369419934	-0.592694392	-0.573213346	-0.44044065	-0.522978693
UKv4_A_23_P62967	0.174557932	-0.088062203	-0.161032675	0.164025531	0.130426215
UKv4_A_23_P308136	-0.145692257	-0.884525752	-0.980379654	-0.740414898	-0.95691261
UKv4_A_23_P9883	-0.044375581	0.297511001	-0.044365153	0.03060325	-0.035723636
UKv4_A_23_P119936	-0.482242606	-0.635459831	-0.006590282	-0.629882218	-1.45359461
UKv4_A_23_P48217	0.889847276	0.655030078	0.638591142	0.834449906	0.89931116
UKv4_A_23_P408285	0.33596147	0.131581095	0.593461871	0.46399978	0.85659533
UKv4_A_23_P89646	-0.342253002	-0.771624992	-0.126266422	-0.662710725	-1.483937579
UKv4_A_23_P126613	-0.168384636	-0.484925484	0.028510262	-0.581693584	-0.954261283
UKv4_A_23_P200579	-1.060738456	-1.290284244	-0.840980351	-1.607207957	-1.615325581
UKv4_A_23_P80068	0.604434682	1.413175793	1.439217831	1.523246197	1.396287751
UKv4_A_24_P370970	0.642787998	0.840461024	0.444702424	0.684161603	0.713129058
UKv4_A_23_P104098	-0.26554637	-0.356629165	-0.221873617	-0.452186629	-0.400723041
UKv4_A_23_P256455	1.572855912	1.555499176	1.251012058	1.210622432	1.367712334
UKv4_A_23_P6464	0.524531941	0.510996077	0.571064381	0.417015861	0.420893861
UKv4_A_23_P329962	-0.865136544	-1.220148923	-0.999768525	-1.246696737	-1.043522639
UKv4_A_23_P70231	1.113574953	1.002285448	1.279092493	1.321155112	1.246045865
UKv4_A_23_P254079	-0.8143184	-0.862971971	-0.310460704	-0.377494246	-0.663499045
UKv4_A_23_P424080	0.393171833	0.229086298	0.318340466	0.51339313	0.493068884
UKv4_A_32_P160547	-0.835412724	-0.754860939	-0.703586794	-0.806071912	-0.823167873
UKv4_A_23_P106024	0.388377669	0.256798303	0.534960965	0.563388838	0.827430728
UKv4_A_23_P41390	0.183507039	-0.276914385	-0.101863186	-0.232928344	-0.183019602
UKv4_A_23_P149099	1.42327798	1.398464482	1.27407813	1.27808652	1.351215186
UKv4_A_23_P115467	-0.276413143	-0.443186415	-0.206161945	-0.934072972	-0.852921658
UKv4_A_23_P8281	1.597785568	1.350567189	1.401108669	1.551858198	1.466695223
UKv4_A_23_P157736	1.081294245	1.134687249	1.151393372	1.130508827	1.157079102
UKv4_A_23_P118633	0.799397372	0.56676221	0.914046838	0.916972942	0.696042726
UKv4_A_23_P149496	1.125720169	0.979705296	0.789356335	0.999797157	0.825368585
UKv4_A_23_P210358	0.420977987	0.304353472	0.333049266	0.831739295	0.731982942
UKv4_A_23_P316637	-1.860085484	-2.040903242	-1.595140606	-1.752677397	-1.111278783
UKv4_A_23_P93295	-0.468179723	-0.723727699	-0.364615828	-1.206037577	-1.271536795
UKv4_A_23_P167818	1.024083882	1.164109872	1.21791726	1.256401635	1.154133182
UKv4_A_24_P222655	1.355840066	1.153846166	0.980570726	1.28380892	1.066344786
UKv4_A_23_P314805	-0.709805614	-1.171909507	-0.968010891	-0.598860785	-1.146335223
UKv4_A_23_P138289	-1.178994514	-1.771652034	-0.934916092	-1.21959063	-1.299817621
UKv4_A_23_P34597	-0.116607659	-0.191725629	0.171586764	-0.153417097	-0.648769448
UKv4_A_23_P113212	0.511747502	0.524681017	0.493174603	0.653742527	0.671591596
UKv4_A_23_P382154	0.391893389	0.460703919	0.672688813	0.572123028	0.940554031
UKv4_A_23_P105313	1.453960633	1.560288905	1.35263649	1.439518445	1.351509777
UKv4_A_24_P185604	0.284184493	0.479520713	0.334386429	0.576640712	0.307770558
UKv4_A_24_P701776	-0.4937486	-1.601958769	-1.107744484	-1.399695651	-1.075043976
UKv4_A_23_P119202	-0.589951501	-0.904368916	-0.457548697	-1.207543472	-1.445051444
UKv4_A_23_P145507	-1.718178215	-2.166804697	-0.943607655	0.389006218	-0.520032774
UKv4_A_23_P162702	1.352643956	1.535998136	1.309178674	1.415122949	1.241332394
UKv4_A_23_P171132	-0.542968689	-0.82396989	-0.524406875	-0.750654983	-0.51031124
UKv4_A_24_P813147	1.530028043	1.952362457	1.549533826	1.620828181	1.489673394
UKv4_A_23_P46928	1.685678584	1.390253517	1.984111987	1.900924618	2.100657063
UKv4_A_23_P119634	-0.10701933	-0.502373783	-0.021967663	-0.625966892	-0.718882328
UKv4_A_23_P130266	-0.469458167	-0.261518827	-0.125263549	-0.341352771	-0.793708679
UKv4_A_24_P380734	0.130771229	0.412464503	-0.0022445	0.613083367	1.154722366
UKv4_A_23_P45185	-0.603055551	-1.095273839	0.753587209	0.374850806	-0.170646741
UKv4_A_23_P33045	2.788975642	2.787828087	3.099306406	2.669232156	2.85599078
UKv4_A_23_P60472	1.079056968	1.135029373	1.198194097	1.138941838	1.255472807
UKv4_A_24_P208704	-1.288940686	-1.698779725	-1.208366043	-1.802371926	-1.836564123
UKv4_A_23_P39336	-0.019126314	-0.09558892	-0.078797115	-0.028126648	-0.177127763
UKv4_A_23_P425224	1.168548039	0.521259782	0.897332293	1.060635308	0.966183529
UKv4_A_23_P138514	1.427113311	1.776510969	1.576611388	1.631369445	1.600439961
UKv4_A_23_P332260	-0.139300038	-0.323443183	-0.039350789	-0.349785782	-0.547135231
UKv4_A_23_P88177	-0.801214351	-1.106906039	-0.680186432	-1.145199426	-0.963393633
UKv4_A_23_P94118	0.596764019	0.740218833	0.708792229	0.767286997	0.779412243
UKv4_A_24_P202632	-0.932894069	-1.538665918	-0.994754162	-1.752677397	-1.769691754
UKv4_A_23_P36140	0.224417242	0.136370825	0.045559097	0.123968729	0.242371149
UKv4_A_23_P74162	0.109676905	-0.26870342	-0.346898411	-0.422369912	-0.461998163
UKv4_A_23_P67661	1.019289717	0.531181364	0.628228124	0.977811093	1.114068679
UKv4_A_24_P566932	-0.232946051	-0.23654381	-0.507023749	-0.261841524	-0.571880954
UKv4_A_23_P90320	-1.00256926	-0.817127419	-0.631379961	-0.799144796	-0.737147028
UKv4_A_23_P116578	-0.668575799	-0.711069129	-0.515381021	-0.600969038	-0.533584002
UKv4_A_23_P18604	1.520439714	1.250324998	1.129330173	1.312119743	1.265194341
UKv4_A_23_P215549	-0.052685466	-0.407263445	0.118768803	-0.474775052	-0.207765324
UKv4_A_24_P310616	0.481704071	0.753903774	0.345083738	0.562184122	0.543738697
UKv4_A_23_P353005	-0.938966677	-1.308758914	-0.252294088	-0.108240252	-0.477022351
UKv4_A_23_P111662	-1.303962402	-1.555087847	-1.305310402	-1.785204725	-1.826547997
UKv4_A_23_P144512	-0.722909664	-0.974504238	-0.526746912	-1.779783504	-1.826547997
UKv4_A_23_P398836	0.701596416	0.8633833	0.71648092	0.826619253	0.709299363
UKv4_A_23_P213745	1.426474089	0.420675468	-0.691218031	0.241428525	1.119076742
UKv4_A_23_P202810	-1.25697959	-1.781573616	-1.154210918	-1.607207957	-1.597355473
UKv4_A_32_P23125	-1.234926433	-1.680647178	-0.736681593	-1.752677397	-1.787661862
UKv4_A_23_P115011	-1.583941609	-2.061772777	-1.946480335	-1.413851062	-0.887094322
UKv4_A_23_P254917	-0.386039704	-0.74425511	-0.400050663	-0.367555341	-0.58189708
UKv4_A_23_P117797	0.237840903	0.002258406	0.523260784	0.298652528	0.411466919
UKv4_A_23_P402176	-1.591612272	-2.161330721	-1.294613093	-1.592450188	-1.760853996
UKv4_A_23_P68610	1.005546446	1.056340964	0.980570726	0.908539931	1.004185888
UKv4_A_23_P56578	-1.078317059	-1.03403373	-0.784819481	-1.088276602	-1.247380256
UKv4_A_23_P92499	0.440154645	0.153819124	-0.047373771	0.324553919	0.206136342
UKv4_A_23_P31532	0.378469729	0.46857276	0.64159976	0.442314894	0.281846468
UKv4_A_23_P96812	0.631282004	0.742613698	0.536298129	0.616396336	0.577911361
UKv4_A_23_P17769	1.364789173	1.250324998	1.238643295	1.307300879	1.288761696
UKv4_A_23_P52531	0.738032066	0.582157768	0.603490598	0.432978346	0.401156201
UKv4_A_23_P128084	1.414968095	1.139819102	1.112949919	1.019976148	1.314391194
UKv4_A_24_P322741	0.555534204	0.222585951	0.291597195	0.413702893	0.284792388
UKv4_A_23_P112531	1.622715223	1.517865589	1.269063766	1.264533467	1.371542029
UKv4_A_23_P255076	0.465723523	0.544182058	0.463422714	0.654043706	0.465082651
UKv4_A_23_P54477	1.742888947	1.980758709	1.729382326	1.759972863	1.784265327
UKv4_A_23_P64888	0.447186087	0.581473521	0.329706357	0.425750051	0.334283832
UKv4_A_23_P151778	-0.845959886	-1.180462595	-0.659460396	-1.763218661	-1.806515745
UKv4_A_23_P128023	-1.631883254	-1.866078125	-1.499867702	-1.757797439	-1.797088804
UKv4_A_23_P112859	-0.96613361	-1.001189872	-0.82560297	-1.142488815	-0.251659523
UKv4_A_23_P76918	1.278494212	1.213033535	1.464623939	1.33320227	1.356223248
UKv4_A_23_P313223	0.418101489	0.315301424	0.149523565	0.176675048	0.244727885
UKv4_A_24_P942346	-1.36277082	-1.494531985	-1.266532658	-1.757797439	-1.597355473
UKv4_A_24_P282383	0.375912841	0.83909253	-0.314472195	-0.232627165	1.912412818
UKv4_A_23_P97465	-1.241957874	-1.402842882	-0.738353047	-1.307836067	-1.806515745
UKv4_A_23_P27734	-0.4937486	-0.764440398	-0.650100251	-0.570851141	-0.757768464
UKv4_A_23_P7791	0.269802	-0.053507728	-0.359601465	0.076382453	-0.079323242
UKv4_A_23_P428219	0.650139051	0.688216059	0.522257911	0.653441348	0.60059494
UKv4_A_32_P234926	-1.126258704	-1.624538921	-0.75072181	-1.0596646	-1.836564123
UKv4_A_24_P333019	0.228891796	0.522628276	0.539975328	0.437496031	0.401745385
UKv4_A_23_P10172	-0.206418341	-1.460319633	-1.032194742	-1.315365541	-1.507210341
UKv4_A_23_P314086	1.401544434	1.503154278	1.535827899	1.371451999	1.501162479
UKv4_A_23_P163402	-0.394988812	-0.809600702	-0.143983839	-0.238650744	-0.817570626
UKv4_A_24_P83272	-1.924327289	-2.166804697	-2.097245528	-1.808395505	-1.836564123
UKv4_A_23_P309396	-0.689670123	-0.783257191	-0.582907782	-0.956962573	-1.210261673
UKv4_A_23_P71904	0.812501422	0.898279899	0.695754885	0.751023333	0.844222469
UKv4_A_23_P124252	0.425452541	-0.014163523	0.412944789	0.602240924	0.630937909
UKv4_A_23_P204395	0.857246957	1.008785795	0.901009493	0.852520644	1.039242328
UKv4_A_23_P127150	0.769993163	0.848329865	0.817771061	0.8302334	0.717253345
UKv4_A_23_P108200	0.209715138	0.013548482	0.070296624	0.114632181	0.073569972
UKv4_A_23_P251647	-0.369419934	-0.665566701	-0.292074705	-0.129021601	-0.077261098
UKv4_A_23_P8801	0.748579228	0.12131739	-0.461560187	0.005304217	-0.173887252
UKv4_A_23_P42241	-0.011455651	-0.227648598	0.15119502	-0.201304552	-0.175949396
UKv4_A_23_P117190	1.01353672	0.861672682	0.886969276	1.175384493	0.930243313
UKv4_A_23_P134764	-0.373894488	-0.367919241	-0.542792875	-0.654578893	-0.483503374
UKv4_A_23_P48438	0.370479454	-0.036059428	0.45439686	0.670909728	0.72550192
UKv4_A_23_P137896	-1.604716322	-1.48632102	-1.408940579	-1.284042929	-1.140443385
UKv4_A_23_P67399	0.955367524	1.168899601	1.166770753	0.95522267	0.786777042
UKv4_A_23_P68786	-0.20929484	-0.431212091	-0.165378456	-0.363640014	-0.283475451
UKv4_A_23_P204630	-0.208016396	0.339592194	0.538638165	0.295640739	0.773520405
UKv4_A_23_P380857	-0.194592735	-0.652908131	-0.679183559	-0.678070853	-0.397187937
UKv4_A_23_P340338	0.920210318	1.147003696	1.078852248	0.900408099	0.720788449
UKv4_A_23_P321892	-0.059716907	-0.278625002	0.129131821	-0.885884338	-1.268885468
UKv4_A_24_P150023	-1.136805866	-0.330285654	-0.467577424	-1.244889663	-0.221316553
UKv4_A_24_P261005	0.93075748	0.982442284	0.943464436	1.033228022	0.9891617
UKv4_A_32_P155666	0.931077091	0.788800373	-0.470586042	-0.473570336	-1.056484684
UKv4_A_23_P74059	-0.286001472	-0.969372385	-0.14064093	-1.014186577	-0.143838875
UKv4_A_24_P120346	0.835833022	0.843540136	1.081860866	1.053708192	1.253705256
